timestamp,reqID,stepName,duration_ms
2025-07-18 00:17:16.147,b05d8115-03cf-4b3c-9da1-67e5770cee18,INSERT_JOB_TO_MARIADB_START,0.00
2025-07-18 00:17:16.154,b05d8115-03cf-4b3c-9da1-67e5770cee18,INSERT_JOB_TO_MARIADB_END,7.41
2025-07-18 00:17:16.157,b05d8115-03cf-4b3c-9da1-67e5770cee18,RABBITMQ_CONSUMER_PROCESS_MESSAGE_SUCCESS,13.99
2025-07-18 00:18:14.913,RABBITMQ_CONSUMER_PROCESS_MESSAGE,START,0.00
2025-07-18 00:18:14.921,41e3f0b5-4fe4-435c-8675-23e8d5051335,RABBITMQ_CONSUMER_PROCESS_MESSAGE,0.00
2025-07-18 00:18:14.931,41e3f0b5-4fe4-435c-8675-23e8d5051335,RABBITMQ_CONSUMER_MESSAGE_VALIDATION,0.02
2025-07-18 00:18:14.936,RABBITMQ_CONSUMER_PROCESS_MESSAGE,START,0.00
2025-07-18 00:18:14.937,41e3f0b5-4fe4-435c-8675-23e8d5051335,INSERT_JOB_TO_MARIADB_START,0.00
2025-07-18 00:18:14.941,2fd9b1eb-57c0-4de4-8754-81fb501e6797,RABBITMQ_CONSUMER_PROCESS_MESSAGE,0.00
2025-07-18 00:18:14.947,41e3f0b5-4fe4-435c-8675-23e8d5051335,INSERT_JOB_TO_MARIADB_END,9.99
2025-07-18 00:18:14.946,2fd9b1eb-57c0-4de4-8754-81fb501e6797,RABBITMQ_CONSUMER_MESSAGE_VALIDATION,0.02
2025-07-18 00:18:14.957,2fd9b1eb-57c0-4de4-8754-81fb501e6797,INSERT_JOB_TO_MARIADB_START,0.00
2025-07-18 00:18:14.961,RABBITMQ_CONSUMER_PROCESS_MESSAGE,START,0.00
2025-07-18 00:18:14.966,41e3f0b5-4fe4-435c-8675-23e8d5051335,RABBITMQ_CONSUMER_PROCESS_MESSAGE,0.00
2025-07-18 00:18:14.970,2fd9b1eb-57c0-4de4-8754-81fb501e6797,INSERT_JOB_TO_MARIADB_END,13.17
2025-07-18 00:18:14.972,41e3f0b5-4fe4-435c-8675-23e8d5051335,RABBITMQ_CONSUMER_MESSAGE_VALIDATION,0.02
2025-07-18 00:18:14.976,RABBITMQ_CONSUMER_PROCESS_MESSAGE,START,0.00
2025-07-18 00:18:14.978,41e3f0b5-4fe4-435c-8675-23e8d5051335,INSERT_JOB_TO_MARIADB_START,0.00
2025-07-18 00:18:14.983,2fd9b1eb-57c0-4de4-8754-81fb501e6797,RABBITMQ_CONSUMER_PROCESS_MESSAGE,0.00
2025-07-18 00:18:14.985,41e3f0b5-4fe4-435c-8675-23e8d5051335,INSERT_JOB_TO_MARIADB_END,6.99
2025-07-18 00:18:14.987,2fd9b1eb-57c0-4de4-8754-81fb501e6797,RABBITMQ_CONSUMER_MESSAGE_VALIDATION,0.04
2025-07-18 00:18:14.990,41e3f0b5-4fe4-435c-8675-23e8d5051335,RABBITMQ_CONSUMER_PROCESS_MESSAGE_SUCCESS,17.48
2025-07-18 00:18:14.992,2fd9b1eb-57c0-4de4-8754-81fb501e6797,INSERT_JOB_TO_MARIADB_START,0.00
2025-07-18 00:18:14.999,2fd9b1eb-57c0-4de4-8754-81fb501e6797,INSERT_JOB_TO_MARIADB_END,7.07
